2025-12-19 08:31:20,844 | No config file found in this directory.
2025-12-19 08:32:01,501 | Found one Lambda function with name 'TextAnalysisFunction'
2025-12-19 08:32:01,501 | Invoking app.lambda_handler (python3.13)
2025-12-19 08:32:01,501 | Environment variables data found for specific function in standard format
2025-12-19 08:32:01,501 | Resolving code path. Cwd=/home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build, CodeUri=/home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build/TextAnalysisFunction
2025-12-19 08:32:01,501 | Resolved absolute path to code is /home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build/TextAnalysisFunction
2025-12-19 08:32:01,501 | Resolving code path. Cwd=/home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build, CodeUri=/home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build/TextAnalysisFunction
2025-12-19 08:32:01,501 | Resolved real code path to /home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build/TextAnalysisFunction
2025-12-19 08:32:01,507 | Lambda function 'TextAnalysisFunction' is already running
2025-12-19 08:32:01,507 | Starting a timer for 30 seconds for function 'TextAnalysisFunction'
2025-12-19 08:32:01,507 | Container-c66736818019 (concurrency available: 1/1) - ALLOWED for request ({"body": "{\"surveyTitle\": \"Test Survey\", \"theme\": \"test theme\", \"baseline\": [{\"sentence\": \"This is a test sentence\"}]}", "headers": {"Accept": "*/*", "Accept-Encoding": "gzip, deflate", "Connection": "keep-alive", "Content-Length": "108", "Content-Type": "application/json", "Host": "127.0.0.1:3000", "User-Agent": "python-requests/2.32.5", "X-Forwarded-Port": "3000", "X-Forwarded-Proto": "http"}, "httpMethod": "POST", "isBase64Encoded": false, "multiValueHeaders": {"Accept": ["*/*"], "Accept-Encoding": ["gzip, deflate"], "Connection": ["keep-alive"], "Content-Length": ["108"], "Content-Type": ["application/json"], "Host": ["127.0.0.1:3000"], "User-Agent": ["python-requests/2.32.5"], "X-Forwarded-Port": ["3000"], "X-Forwarded-Proto": ["http"]}, "multiValueQueryStringParameters": null, "path": "/analyze", "pathParameters": null, "queryStringParameters": null, "requestContext": {"accountId": "123456789012", "apiId": "1234567890", "domainName": "127.0.0.1:3000", "extendedRequestId": null, "httpMethod": "POST", "identity": {"accountId": null, "apiKey": null, "caller": null, "cognitoAuthenticationProvider": null, "cognitoAuthenticationType": null, "cognitoIdentityPoolId": null, "sourceIp": "127.0.0.1", "user": null, "userAgent": "Custom User Agent String", "userArn": null}, "path": "/analyze", "protocol": "HTTP/1.1", "requestId": "16749f7c-c7e3-49e9-a48d-8bbd9f99be8d", "requestTime": "18/Dec/2025:19:31:20 +0000", "requestTimeEpoch": 1766086280875, "resourceId": "123456", "resourcePath": "/analyze", "stage": "Prod"}, "resource": "/analyze", "stageVariables": null})
START RequestId: e3b0515f-6295-4440-b2c1-5b9a4e29dd05 Version: $LATEST
2025-12-18 19:32:01 - app - INFO - Starting text analysis job job_20251218193201_2627
{"timestamp": "2025-12-18T19:32:01Z", "level": "INFO", "message": "Starting text analysis job job_20251218193201_2627", "logger": "app", "requestId": "130ed4f5-8221-4771-9f0e-45c68f682bc8", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - app - ERROR - Job job_20251218193201_2627 failed: Invalid request data: 1 validation error for StandaloneInput
baseline.0.id
  Field required [type=missing, input_value={'sentence': 'This is a test sentence'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing
Traceback (most recent call last):
  File "/var/task/app.py", line 120, in _parse_request
    input_model = StandaloneInput(**body)
  File "/var/task/pydantic/main.py", line 250, in __init__
    validated_self = self.__pydantic_validator__.validate_python(data, self_instance=self)
pydantic_core._pydantic_core.ValidationError: 1 validation error for StandaloneInput
baseline.0.id
  Field required [type=missing, input_value={'sentence': 'This is a test sentence'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/var/task/app.py", line 44, in lambda_handler
    request_data = _parse_request(event)
  File "/var/task/app.py", line 132, in _parse_request
    raise ValueError(f"Invalid request data: {str(e)}")
ValueError: Invalid request data: 1 validation error for StandaloneInput
baseline.0.id
  Field required [type=missing, input_value={'sentence': 'This is a test sentence'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing
{"timestamp": "2025-12-18T19:32:01Z", "level": "ERROR", "message": "Job job_20251218193201_2627 failed: Invalid request data: 1 validation error for StandaloneInput\nbaseline.0.id\n  Field required [type=missing, input_value={'sentence': 'This is a test sentence'}, input_type=dict]\n    For further information visit https://errors.pydantic.dev/2.12/v/missing", "logger": "app", "stackTrace": ["  File \"/var/task/app.py\", line 44, in lambda_handler\n    request_data = _parse_request(event)\n", "  File \"/var/task/app.py\", line 132, in _parse_request\n    raise ValueError(f\"Invalid request data: {str(e)}\")\n"], "errorType": "ValueError", "errorMessage": "Invalid request data: 1 validation error for StandaloneInput\nbaseline.0.id\n  Field required [type=missing, input_value={'sentence': 'This is a test sentence'}, input_type=dict]\n    For further information visit https://errors.pydantic.dev/2.12/v/missing", "requestId": "130ed4f5-8221-4771-9f0e-45c68f682bc8", "location": "/var/task/app.py:lambda_handler:78", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
END RequestId: 130ed4f5-8221-4771-9f0e-45c68f682bc8
REPORT RequestId: 130ed4f5-8221-4771-9f0e-45c68f682bc8	Duration: 2.71 ms	Billed Duration: 3 ms	Memory Size: 1024 MB	Max Memory Used: 1024 MB	

2025-12-19 08:32:01 127.0.0.1 - - [19/Dec/2025 08:32:01] "[31m[1mPOST /analyze HTTP/1.1[0m" 400 -
2025-12-19 08:32:01,517 | Constructed Event 1.0 to invoke Lambda. Event: {'httpMethod': 'POST', 'body': '{"surveyTitle": "Test Survey", "theme": "test theme", "baseline": [{"sentence": "First sentence", "id": "duplicate-id"}, {"sentence": "Second sentence", "id": "duplicate-id"}]}', 'resource': '/analyze', 'requestContext': {'resourceId': '123456', 'apiId': '1234567890', 'resourcePath': '/analyze', 'httpMethod': 'POST', 'requestId': '16749f7c-c7e3-49e9-a48d-8bbd9f99be8d', 'accountId': '123456789012', 'stage': 'Prod', 'identity': {'apiKey': None, 'userArn': None, 'cognitoAuthenticationType': None, 'caller': None, 'userAgent': 'Custom User Agent String', 'user': None, 'cognitoIdentityPoolId': None, 'cognitoAuthenticationProvider': None, 'sourceIp': '127.0.0.1', 'accountId': None}, 'extendedRequestId': None, 'path': '/analyze', 'protocol': 'HTTP/1.1', 'domainName': '127.0.0.1:3000', 'requestTimeEpoch': 1766086280875, 'requestTime': '18/Dec/2025:19:31:20 +0000'}, 'queryStringParameters': None, 'multiValueQueryStringParameters': None, 'headers': {'Host': '127.0.0.1:3000', 'User-Agent': 'python-requests/2.32.5', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Type': 'application/json', 'Content-Length': '176', 'X-Forwarded-Proto': 'http', 'X-Forwarded-Port': '3000'}, 'multiValueHeaders': {'Host': ['127.0.0.1:3000'], 'User-Agent': ['python-requests/2.32.5'], 'Accept-Encoding': ['gzip, deflate'], 'Accept': ['*/*'], 'Connection': ['keep-alive'], 'Content-Type': ['application/json'], 'Content-Length': ['176'], 'X-Forwarded-Proto': ['http'], 'X-Forwarded-Port': ['3000']}, 'pathParameters': None, 'stageVariables': None, 'path': '/analyze', 'isBase64Encoded': False}
2025-12-19 08:32:01,518 | Found one Lambda function with name 'TextAnalysisFunction'
2025-12-19 08:32:01,518 | Invoking app.lambda_handler (python3.13)
2025-12-19 08:32:01,518 | Environment variables data found for specific function in standard format
2025-12-19 08:32:01,518 | Resolving code path. Cwd=/home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build, CodeUri=/home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build/TextAnalysisFunction
2025-12-19 08:32:01,518 | Resolved absolute path to code is /home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build/TextAnalysisFunction
2025-12-19 08:32:01,518 | Resolving code path. Cwd=/home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build, CodeUri=/home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build/TextAnalysisFunction
2025-12-19 08:32:01,518 | Resolved real code path to /home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build/TextAnalysisFunction
2025-12-19 08:32:01,524 | Lambda function 'TextAnalysisFunction' is already running
2025-12-19 08:32:01,525 | Starting a timer for 30 seconds for function 'TextAnalysisFunction'
2025-12-19 08:32:01,525 | Container-c66736818019 (concurrency available: 1/1) - ALLOWED for request ({"body": "{\"surveyTitle\": \"Test Survey\", \"theme\": \"test theme\", \"baseline\": [{\"sentence\": \"First sentence\", \"id\": \"duplicate-id\"}, {\"sentence\": \"Second sentence\", \"id\": \"duplicate-id\"}]}", "headers": {"Accept": "*/*", "Accept-Encoding": "gzip, deflate", "Connection": "keep-alive", "Content-Length": "176", "Content-Type": "application/json", "Host": "127.0.0.1:3000", "User-Agent": "python-requests/2.32.5", "X-Forwarded-Port": "3000", "X-Forwarded-Proto": "http"}, "httpMethod": "POST", "isBase64Encoded": false, "multiValueHeaders": {"Accept": ["*/*"], "Accept-Encoding": ["gzip, deflate"], "Connection": ["keep-alive"], "Content-Length": ["176"], "Content-Type": ["application/json"], "Host": ["127.0.0.1:3000"], "User-Agent": ["python-requests/2.32.5"], "X-Forwarded-Port": ["3000"], "X-Forwarded-Proto": ["http"]}, "multiValueQueryStringParameters": null, "path": "/analyze", "pathParameters": null, "queryStringParameters": null, "requestContext": {"accountId": "123456789012", "apiId": "1234567890", "domainName": "127.0.0.1:3000", "extendedRequestId": null, "httpMethod": "POST", "identity": {"accountId": null, "apiKey": null, "caller": null, "cognitoAuthenticationProvider": null, "cognitoAuthenticationType": null, "cognitoIdentityPoolId": null, "sourceIp": "127.0.0.1", "user": null, "userAgent": "Custom User Agent String", "userArn": null}, "path": "/analyze", "protocol": "HTTP/1.1", "requestId": "16749f7c-c7e3-49e9-a48d-8bbd9f99be8d", "requestTime": "18/Dec/2025:19:31:20 +0000", "requestTimeEpoch": 1766086280875, "resourceId": "123456", "resourcePath": "/analyze", "stage": "Prod"}, "resource": "/analyze", "stageVariables": null})
START RequestId: 822261a1-dfbe-41f3-a78d-1225866b34c3 Version: $LATEST
2025-12-18 19:32:01 - app - INFO - Starting text analysis job job_20251218193201_5944
{"timestamp": "2025-12-18T19:32:01Z", "level": "INFO", "message": "Starting text analysis job job_20251218193201_5944", "logger": "app", "requestId": "a10931a1-8911-44f8-bb3e-848d8c871076", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - app - ERROR - Job job_20251218193201_5944 failed: Invalid request data: 1 validation error for StandaloneInput
baseline
  Value error, All sentence IDs must be unique within the baseline [type=value_error, input_value=[{'sentence': 'First sent..., 'id': 'duplicate-id'}], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/value_error
Traceback (most recent call last):
  File "/var/task/app.py", line 120, in _parse_request
    input_model = StandaloneInput(**body)
  File "/var/task/pydantic/main.py", line 250, in __init__
    validated_self = self.__pydantic_validator__.validate_python(data, self_instance=self)
pydantic_core._pydantic_core.ValidationError: 1 validation error for StandaloneInput
baseline
  Value error, All sentence IDs must be unique within the baseline [type=value_error, input_value=[{'sentence': 'First sent..., 'id': 'duplicate-id'}], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/value_error

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/var/task/app.py", line 44, in lambda_handler
    request_data = _parse_request(event)
  File "/var/task/app.py", line 132, in _parse_request
    raise ValueError(f"Invalid request data: {str(e)}")
ValueError: Invalid request data: 1 validation error for StandaloneInput
baseline
  Value error, All sentence IDs must be unique within the baseline [type=value_error, input_value=[{'sentence': 'First sent..., 'id': 'duplicate-id'}], input_type=list]
    For further information visit https://errors.pydantic.dev/2.12/v/value_error
{"timestamp": "2025-12-18T19:32:01Z", "level": "ERROR", "message": "Job job_20251218193201_5944 failed: Invalid request data: 1 validation error for StandaloneInput\nbaseline\n  Value error, All sentence IDs must be unique within the baseline [type=value_error, input_value=[{'sentence': 'First sent..., 'id': 'duplicate-id'}], input_type=list]\n    For further information visit https://errors.pydantic.dev/2.12/v/value_error", "logger": "app", "stackTrace": ["  File \"/var/task/app.py\", line 44, in lambda_handler\n    request_data = _parse_request(event)\n", "  File \"/var/task/app.py\", line 132, in _parse_request\n    raise ValueError(f\"Invalid request data: {str(e)}\")\n"], "errorType": "ValueError", "errorMessage": "Invalid request data: 1 validation error for StandaloneInput\nbaseline\n  Value error, All sentence IDs must be unique within the baseline [type=value_error, input_value=[{'sentence': 'First sent..., 'id': 'duplicate-id'}], input_type=list]\n    For further information visit https://errors.pydantic.dev/2.12/v/value_error", "requestId": "a10931a1-8911-44f8-bb3e-848d8c871076", "location": "/var/task/app.py:lambda_handler:78", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
END RequestId: a10931a1-8911-44f8-bb3e-848d8c871076
REPORT RequestId: a10931a1-8911-44f8-bb3e-848d8c871076	Duration: 2.64 ms	Billed Duration: 3 ms	Memory Size: 1024 MB	Max Memory Used: 1024 MB	

2025-12-19 08:32:01 127.0.0.1 - - [19/Dec/2025 08:32:01] "[31m[1mPOST /analyze HTTP/1.1[0m" 400 -
2025-12-19 08:32:01,535 | Constructed Event 1.0 to invoke Lambda. Event: {'httpMethod': 'POST', 'body': '{"surveyTitle": "Large Survey", "theme": "performance testing", "baseline": [{"sentence": "Sentence number 0", "id": "id-0"}, {"sentence": "Sentence number 1", "id": "id-1"}, {"sentence": "Sentence number 2", "id": "id-2"}, {"sentence": "Sentence number 3", "id": "id-3"}, {"sentence": "Sentence number 4", "id": "id-4"}, {"sentence": "Sentence number 5", "id": "id-5"}, {"sentence": "Sentence number 6", "id": "id-6"}, {"sentence": "Sentence number 7", "id": "id-7"}, {"sentence": "Sentence number 8", "id": "id-8"}, {"sentence": "Sentence number 9", "id": "id-9"}, {"sentence": "Sentence number 10", "id": "id-10"}, {"sentence": "Sentence number 11", "id": "id-11"}, {"sentence": "Sentence number 12", "id": "id-12"}, {"sentence": "Sentence number 13", "id": "id-13"}, {"sentence": "Sentence number 14", "id": "id-14"}, {"sentence": "Sentence number 15", "id": "id-15"}, {"sentence": "Sentence number 16", "id": "id-16"}, {"sentence": "Sentence number 17", "id": "id-17"}, {"sentence": "Sentence number 18", "id": "id-18"}, {"sentence": "Sentence number 19", "id": "id-19"}, {"sentence": "Sentence number 20", "id": "id-20"}, {"sentence": "Sentence number 21", "id": "id-21"}, {"sentence": "Sentence number 22", "id": "id-22"}, {"sentence": "Sentence number 23", "id": "id-23"}, {"sentence": "Sentence number 24", "id": "id-24"}, {"sentence": "Sentence number 25", "id": "id-25"}, {"sentence": "Sentence number 26", "id": "id-26"}, {"sentence": "Sentence number 27", "id": "id-27"}, {"sentence": "Sentence number 28", "id": "id-28"}, {"sentence": "Sentence number 29", "id": "id-29"}, {"sentence": "Sentence number 30", "id": "id-30"}, {"sentence": "Sentence number 31", "id": "id-31"}, {"sentence": "Sentence number 32", "id": "id-32"}, {"sentence": "Sentence number 33", "id": "id-33"}, {"sentence": "Sentence number 34", "id": "id-34"}, {"sentence": "Sentence number 35", "id": "id-35"}, {"sentence": "Sentence number 36", "id": "id-36"}, {"sentence": "Sentence number 37", "id": "id-37"}, {"sentence": "Sentence number 38", "id": "id-38"}, {"sentence": "Sentence number 39", "id": "id-39"}, {"sentence": "Sentence number 40", "id": "id-40"}, {"sentence": "Sentence number 41", "id": "id-41"}, {"sentence": "Sentence number 42", "id": "id-42"}, {"sentence": "Sentence number 43", "id": "id-43"}, {"sentence": "Sentence number 44", "id": "id-44"}, {"sentence": "Sentence number 45", "id": "id-45"}, {"sentence": "Sentence number 46", "id": "id-46"}, {"sentence": "Sentence number 47", "id": "id-47"}, {"sentence": "Sentence number 48", "id": "id-48"}, {"sentence": "Sentence number 49", "id": "id-49"}]}', 'resource': '/analyze', 'requestContext': {'resourceId': '123456', 'apiId': '1234567890', 'resourcePath': '/analyze', 'httpMethod': 'POST', 'requestId': '16749f7c-c7e3-49e9-a48d-8bbd9f99be8d', 'accountId': '123456789012', 'stage': 'Prod', 'identity': {'apiKey': None, 'userArn': None, 'cognitoAuthenticationType': None, 'caller': None, 'userAgent': 'Custom User Agent String', 'user': None, 'cognitoIdentityPoolId': None, 'cognitoAuthenticationProvider': None, 'sourceIp': '127.0.0.1', 'accountId': None}, 'extendedRequestId': None, 'path': '/analyze', 'protocol': 'HTTP/1.1', 'domainName': '127.0.0.1:3000', 'requestTimeEpoch': 1766086280875, 'requestTime': '18/Dec/2025:19:31:20 +0000'}, 'queryStringParameters': None, 'multiValueQueryStringParameters': None, 'headers': {'Host': '127.0.0.1:3000', 'User-Agent': 'python-requests/2.32.5', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Type': 'application/json', 'Content-Length': '2607', 'X-Forwarded-Proto': 'http', 'X-Forwarded-Port': '3000'}, 'multiValueHeaders': {'Host': ['127.0.0.1:3000'], 'User-Agent': ['python-requests/2.32.5'], 'Accept-Encoding': ['gzip, deflate'], 'Accept': ['*/*'], 'Connection': ['keep-alive'], 'Content-Type': ['application/json'], 'Content-Length': ['2607'], 'X-Forwarded-Proto': ['http'], 'X-Forwarded-Port': ['3000']}, 'pathParameters': None, 'stageVariables': None, 'path': '/analyze', 'isBase64Encoded': False}
2025-12-19 08:32:01,535 | Found one Lambda function with name 'TextAnalysisFunction'
2025-12-19 08:32:01,535 | Invoking app.lambda_handler (python3.13)
2025-12-19 08:32:01,535 | Environment variables data found for specific function in standard format
2025-12-19 08:32:01,535 | Resolving code path. Cwd=/home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build, CodeUri=/home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build/TextAnalysisFunction
2025-12-19 08:32:01,535 | Resolved absolute path to code is /home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build/TextAnalysisFunction
2025-12-19 08:32:01,535 | Resolving code path. Cwd=/home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build, CodeUri=/home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build/TextAnalysisFunction
2025-12-19 08:32:01,535 | Resolved real code path to /home/anton/git/backend-task-2025/text-analysis-service/.aws-sam/build/TextAnalysisFunction
2025-12-19 08:32:01,540 | Lambda function 'TextAnalysisFunction' is already running
2025-12-19 08:32:01,540 | Starting a timer for 30 seconds for function 'TextAnalysisFunction'
2025-12-19 08:32:01,540 | Container-c66736818019 (concurrency available: 1/1) - ALLOWED for request ({"body": "{\"surveyTitle\": \"Large Survey\", \"theme\": \"performance testing\", \"baseline\": [{\"sentence\": \"Sentence number 0\", \"id\": \"id-0\"}, {\"sentence\": \"Sentence number 1\", \"id\": \"id-1\"}, {\"sentence\": \"Sentence number 2\", \"id\": \"id-2\"}, {\"sentence\": \"Sentence number 3\", \"id\": \"id-3\"}, {\"sentence\": \"Sentence number 4\", \"id\": \"id-4\"}, {\"sentence\": \"Sentence number 5\", \"id\": \"id-5\"}, {\"sentence\": \"Sentence number 6\", \"id\": \"id-6\"}, {\"sentence\": \"Sentence number 7\", \"id\": \"id-7\"}, {\"sentence\": \"Sentence number 8\", \"id\": \"id-8\"}, {\"sentence\": \"Sentence number 9\", \"id\": \"id-9\"}, {\"sentence\": \"Sentence number 10\", \"id\": \"id-10\"}, {\"sentence\": \"Sentence number 11\", \"id\": \"id-11\"}, {\"sentence\": \"Sentence number 12\", \"id\": \"id-12\"}, {\"sentence\": \"Sentence number 13\", \"id\": \"id-13\"}, {\"sentence\": \"Sentence number 14\", \"id\": \"id-14\"}, {\"sentence\": \"Sentence number 15\", \"id\": \"id-15\"}, {\"sentence\": \"Sentence number 16\", \"id\": \"id-16\"}, {\"sentence\": \"Sentence number 17\", \"id\": \"id-17\"}, {\"sentence\": \"Sentence number 18\", \"id\": \"id-18\"}, {\"sentence\": \"Sentence number 19\", \"id\": \"id-19\"}, {\"sentence\": \"Sentence number 20\", \"id\": \"id-20\"}, {\"sentence\": \"Sentence number 21\", \"id\": \"id-21\"}, {\"sentence\": \"Sentence number 22\", \"id\": \"id-22\"}, {\"sentence\": \"Sentence number 23\", \"id\": \"id-23\"}, {\"sentence\": \"Sentence number 24\", \"id\": \"id-24\"}, {\"sentence\": \"Sentence number 25\", \"id\": \"id-25\"}, {\"sentence\": \"Sentence number 26\", \"id\": \"id-26\"}, {\"sentence\": \"Sentence number 27\", \"id\": \"id-27\"}, {\"sentence\": \"Sentence number 28\", \"id\": \"id-28\"}, {\"sentence\": \"Sentence number 29\", \"id\": \"id-29\"}, {\"sentence\": \"Sentence number 30\", \"id\": \"id-30\"}, {\"sentence\": \"Sentence number 31\", \"id\": \"id-31\"}, {\"sentence\": \"Sentence number 32\", \"id\": \"id-32\"}, {\"sentence\": \"Sentence number 33\", \"id\": \"id-33\"}, {\"sentence\": \"Sentence number 34\", \"id\": \"id-34\"}, {\"sentence\": \"Sentence number 35\", \"id\": \"id-35\"}, {\"sentence\": \"Sentence number 36\", \"id\": \"id-36\"}, {\"sentence\": \"Sentence number 37\", \"id\": \"id-37\"}, {\"sentence\": \"Sentence number 38\", \"id\": \"id-38\"}, {\"sentence\": \"Sentence number 39\", \"id\": \"id-39\"}, {\"sentence\": \"Sentence number 40\", \"id\": \"id-40\"}, {\"sentence\": \"Sentence number 41\", \"id\": \"id-41\"}, {\"sentence\": \"Sentence number 42\", \"id\": \"id-42\"}, {\"sentence\": \"Sentence number 43\", \"id\": \"id-43\"}, {\"sentence\": \"Sentence number 44\", \"id\": \"id-44\"}, {\"sentence\": \"Sentence number 45\", \"id\": \"id-45\"}, {\"sentence\": \"Sentence number 46\", \"id\": \"id-46\"}, {\"sentence\": \"Sentence number 47\", \"id\": \"id-47\"}, {\"sentence\": \"Sentence number 48\", \"id\": \"id-48\"}, {\"sentence\": \"Sentence number 49\", \"id\": \"id-49\"}]}", "headers": {"Accept": "*/*", "Accept-Encoding": "gzip, deflate", "Connection": "keep-alive", "Content-Length": "2607", "Content-Type": "application/json", "Host": "127.0.0.1:3000", "User-Agent": "python-requests/2.32.5", "X-Forwarded-Port": "3000", "X-Forwarded-Proto": "http"}, "httpMethod": "POST", "isBase64Encoded": false, "multiValueHeaders": {"Accept": ["*/*"], "Accept-Encoding": ["gzip, deflate"], "Connection": ["keep-alive"], "Content-Length": ["2607"], "Content-Type": ["application/json"], "Host": ["127.0.0.1:3000"], "User-Agent": ["python-requests/2.32.5"], "X-Forwarded-Port": ["3000"], "X-Forwarded-Proto": ["http"]}, "multiValueQueryStringParameters": null, "path": "/analyze", "pathParameters": null, "queryStringParameters": null, "requestContext": {"accountId": "123456789012", "apiId": "1234567890", "domainName": "127.0.0.1:3000", "extendedRequestId": null, "httpMethod": "POST", "identity": {"accountId": null, "apiKey": null, "caller": null, "cognitoAuthenticationProvider": null, "cognitoAuthenticationType": null, "cognitoIdentityPoolId": null, "sourceIp": "127.0.0.1", "user": null, "userAgent": "Custom User Agent String", "userArn": null}, "path": "/analyze", "protocol": "HTTP/1.1", "requestId": "16749f7c-c7e3-49e9-a48d-8bbd9f99be8d", "requestTime": "18/Dec/2025:19:31:20 +0000", "requestTimeEpoch": 1766086280875, "resourceId": "123456", "resourcePath": "/analyze", "stage": "Prod"}, "resource": "/analyze", "stageVariables": null})
START RequestId: a10da663-614b-4b6a-bff4-2245170e8ff3 Version: $LATEST
2025-12-18 19:32:01 - app - INFO - Starting text analysis job job_20251218193201_3426
{"timestamp": "2025-12-18T19:32:01Z", "level": "INFO", "message": "Starting text analysis job job_20251218193201_3426", "logger": "app", "requestId": "66c144a6-c73c-42b9-928a-9dd3f1019ef2", "aws_region": "us-east-1", "lambda_function": "TextAnalysisFunction", "lambda_version": "$LATEST", "asctime": "2025-12-18 19:32:01"}
2025-12-18 19:32:01 - app - DEBUG - Parsed request: {'type': 'standalone', 'surveyTitle': 'Large Survey', 'theme': 'performance testing', 'baseline': [{'sentence': 'Sentence number 0', 'id': 'id-0'}, {'sentence': 'Sentence number 1', 'id': 'id-1'}, {'sentence': 'Sentence number 2', 'id': 'id-2'}, {'sentence': 'Sentence number 3', 'id': 'id-3'}, {'sentence': 'Sentence number 4', 'id': 'id-4'}, {'sentence': 'Sentence number 5', 'id': 'id-5'}, {'sentence': 'Sentence number 6', 'id': 'id-6'}, {'sentence': 'Sentence number 7', 'id': 'id-7'}, {'sentence': 'Sentence number 8', 'id': 'id-8'}, {'sentence': 'Sentence number 9', 'id': 'id-9'}, {'sentence': 'Sentence number 10', 'id': 'id-10'}, {'sentence': 'Sentence number 11', 'id': 'id-11'}, {'sentence': 'Sentence number 12', 'id': 'id-12'}, {'sentence': 'Sentence number 13', 'id': 'id-13'}, {'sentence': 'Sentence number 14', 'id': 'id-14'}, {'sentence': 'Sentence number 15', 'id': 'id-15'}, {'sentence': 'Sentence number 16', 'id': 'id-16'}, {'sentence': 'Sentence number 17', 'id': 'id-17'}, {'sentence': 'Sentence number 18', 'id': 'id-18'}, {'sentence': 'Sentence number 19', 'id': 'id-19'}, {'sentence': 'Sentence number 20', 'id': 'id-20'}, {'sentence': 'Sentence number 21', 'id': 'id-21'}, {'sentence': 'Sentence number 22', 'id': 'id-22'}, {'sentence': 'Sentence number 23', 'id': 'id-23'}, {'sentence': 'Sentence number 24', 'id': 'id-24'}, {'sentence': 'Sentence number 25', 'id': 'id-25'}, {'sentence': 'Sentence number 26', 'id': 'id-26'}, {'sentence': 'Sentence number 27', 'id': 'id-27'}, {'sentence': 'Sentence number 28', 'id': 'id-28'}, {'sentence': 'Sentence number 29', 'id': 'id-29'}, {'sentence': 'Sentence number 30', 'id': 'id-30'}, {'sentence': 'Sentence number 31', 'id': 'id-31'}, {'sentence': 'Sentence number 32', 'id': 'id-32'}, {'sentence': 'Sentence number 33', 'id': 'id-33'}, {'sentence': 'Sentence number 34', 'id': 'id-34'}, {'sentence': 'Sentence number 35', 'id': 'id-35'}, {'sentence': 'Sentence number 36', 'id': 'id-36'}, {'sentence': 'Sentence number 37', 'id': 'id-37'}, {'sentence': 'Sentence number 38', 'id': 'id-38'}, {'sentence': 'Sentence number 39', 'id': 'id-39'}, {'sentence': 'Sentence number 40', 'id': 'id-40'}, {'sentence': 'Sentence number 41', 'id': 'id-41'}, {'sentence': 'Sentence number 42', 'id': 'id-42'}, {'sentence': 'Sentence number 43', 'id': 'id-43'}, {'sentence': 'Sentence number 44', 'id': 'id-44'}, {'sentence': 'Sentence number 45', 'id': 'id-45'}, {'sentence': 'Sentence number 46', 'id': 'id-46'}, {'sentence': 'Sentence number 47', 'id': 'id-47'}, {'sentence': 'Sentence number 48', 'id': 'id-48'}, {'sentence': 'Sentence number 49', 'id': 'id-49'}]}
